code,name,industry,market,ticker
6557,ＡＩＡＩグループ,サービス業,グロース,6557.T
6558,クックビズ,サービス業,グロース,6558.T
6560,エル・ティー・エス,サービス業,プライム,6560.T
6561,ＨＡＮＡＴＯＵＲ　ＪＡＰＡＮ,サービス業,グロース,6561.T
6562,ジーニー,サービス業,グロース,6562.T
6563,みらいワークス,サービス業,グロース,6563.T
6564,ミダックホールディングス,サービス業,プライム,6564.T
6566,要興業,サービス業,スタンダード,6566.T
6568,神戸天然物化学,サービス業,グロース,6568.T
6570,共和コーポレーション,サービス業,スタンダード,6570.T
6571,キュービーネットホールディングス,サービス業,プライム,6571.T
6572,オープングループ,サービス業,プライム,6572.T
6573,ＣＲＡＶＩＡ,サービス業,グロース,6573.T
6574,コンヴァノ,サービス業,グロース,6574.T
6577,ベストワンドットコム,サービス業,グロース,6577.T
6578,コレックホールディングス,サービス業,スタンダード,6578.T
6579,ログリー,サービス業,グロース,6579.T
6580,ライトアップ,サービス業,グロース,6580.T
6584,三櫻工業,輸送用機器,プライム,6584.T
6586,マキタ,機械,プライム,6586.T
6588,東芝テック,電気機器,プライム,6588.T
6590,芝浦メカトロニクス,電気機器,プライム,6590.T
6592,マブチモーター,電気機器,プライム,6592.T
6594,ニデック,電気機器,プライム,6594.T
6597,ＨＰＣシステムズ,電気機器,グロース,6597.T
6599,エブレン,電気機器,スタンダード,6599.T
6612,バルミューダ,電気機器,グロース,6612.T
6613,ＱＤレーザ,電気機器,グロース,6613.T
6614,シキノハイテック,電気機器,スタンダード,6614.T
6615,ユー・エム・シー・エレクトロニクス,電気機器,プライム,6615.T
6616,トレックス・セミコンダクター,電気機器,プライム,6616.T
6617,東光高岳,電気機器,プライム,6617.T
6619,ダブル・スコープ,電気機器,プライム,6619.T
6620,宮越ホールディングス,不動産業,プライム,6620.T
6622,ダイヘン,電気機器,プライム,6622.T
6625,ＪＡＬＣＯホールディングス,不動産業,スタンダード,6625.T
6626,ＳＥＭＩＴＥＣ,電気機器,スタンダード,6626.T
6627,テラプローブ,電気機器,スタンダード,6627.T
6629,テクノホライゾン,電気機器,スタンダード,6629.T
6630,ヤーマン,電気機器,プライム,6630.T
6632,ＪＶＣケンウッド,電気機器,プライム,6632.T
6633,ＣＧＳホールディングス,電気機器,スタンダード,6633.T
6634,ＪＮグループ,電気機器,スタンダード,6634.T
6635,大日光・エンジニアリング,電気機器,スタンダード,6635.T
6637,寺崎電気産業,電気機器,スタンダード,6637.T
6638,ミマキエンジニアリング,電気機器,プライム,6638.T
6643,戸上電機製作所,電気機器,スタンダード,6643.T
6644,大崎電気工業,電気機器,プライム,6644.T
6645,オムロン,電気機器,プライム,6645.T
6647,森尾電機,電気機器,スタンダード,6647.T
6648,かわでん,電気機器,スタンダード,6648.T
6651,日東工業,電気機器,プライム,6651.T
6652,ＩＤＥＣ,電気機器,プライム,6652.T
6653,正興電機製作所,電気機器,プライム,6653.T
6654,不二電機工業,電気機器,スタンダード,6654.T
6656,インスペック,電気機器,スタンダード,6656.T
6658,シライ電子工業,電気機器,スタンダード,6658.T
6659,メディアリンクス,電気機器,スタンダード,6659.T
6662,ユビテック,電気機器,スタンダード,6662.T
6663,太洋テクノレックス,電気機器,スタンダード,6663.T
6664,オプトエレクトロニクス,電気機器,スタンダード,6664.T
6666,リバーエレテック,電気機器,スタンダード,6666.T
6668,アドテック　プラズマ　テクノロジー,電気機器,スタンダード,6668.T
6670,ＭＣＪ,電気機器,スタンダード,6670.T
6674,ジーエス・ユアサ　コーポレーション,電気機器,プライム,6674.T
6675,サクサ,電気機器,スタンダード,6675.T
6676,ＢＵＦＦＡＬＯ,電気機器,スタンダード,6676.T
6677,エスケーエレクトロニクス,電気機器,スタンダード,6677.T
6678,テクノメディカ,電気機器,スタンダード,6678.T
6694,ズーム,電気機器,スタンダード,6694.T
6696,トラース・オン・プロダクト,電気機器,グロース,6696.T
6699,ダイヤモンドエレクトリックホールディングス,電気機器,スタンダード,6699.T
6701,日本電気,電気機器,プライム,6701.T
6702,富士通,電気機器,プライム,6702.T
6703,沖電気工業,電気機器,プライム,6703.T
6706,電気興業,電気機器,プライム,6706.T
6707,サンケン電気,電気機器,プライム,6707.T
6718,アイホン,電気機器,プライム,6718.T
6721,ウインテスト,電気機器,スタンダード,6721.T
6723,ルネサスエレクトロニクス,電気機器,プライム,6723.T
6724,セイコーエプソン,電気機器,プライム,6724.T
6727,ワコム,電気機器,プライム,6727.T
6728,アルバック,電気機器,プライム,6728.T
6730,アクセル,電気機器,スタンダード,6730.T
6731,ピクセラ,電気機器,スタンダード,6731.T
6736,サン電子,電気機器,スタンダード,6736.T
6737,ＥＩＺＯ,電気機器,プライム,6737.T
6740,ジャパンディスプレイ,電気機器,プライム,6740.T
6741,日本信号,電気機器,プライム,6741.T
6742,京三製作所,電気機器,プライム,6742.T
6743,大同信号,電気機器,スタンダード,6743.T
6744,能美防災,電気機器,プライム,6744.T
6745,ホーチキ,電気機器,プライム,6745.T
6748,星和電機,電気機器,スタンダード,6748.T
6750,エレコム,電気機器,プライム,6750.T
6752,パナソニック　ホールディングス,電気機器,プライム,6752.T
6753,シャープ,電気機器,プライム,6753.T
6754,アンリツ,電気機器,プライム,6754.T
6757,ＯＳＧコーポレーション,電気機器,スタンダード,6757.T
6758,ソニーグループ,電気機器,プライム,6758.T
6762,ＴＤＫ,電気機器,プライム,6762.T
6763,帝国通信工業,電気機器,プライム,6763.T
6768,タムラ製作所,電気機器,プライム,6768.T
6769,ザインエレクトロニクス,電気機器,スタンダード,6769.T
6770,アルプスアルパイン,電気機器,プライム,6770.T
6771,池上通信機,電気機器,スタンダード,6771.T
6772,東京コスモス電機,電気機器,スタンダード,6772.T
6775,ＴＢグループ,電気機器,スタンダード,6775.T
6776,天昇電気工業,化学,スタンダード,6776.T
6777,ｓａｎｔｅｃ　Ｈｏｌｄｉｎｇｓ,電気機器,スタンダード,6777.T
6778,アルチザネットワークス,電気機器,スタンダード,6778.T
6779,日本電波工業,電気機器,プライム,6779.T
6785,鈴木,電気機器,プライム,6785.T
6786,ＲＶＨ,サービス業,スタンダード,6786.T
6787,メイコー,電気機器,プライム,6787.T
6788,日本トリム,電気機器,プライム,6788.T
6794,フォスター電機,電気機器,プライム,6794.T
6797,名古屋電機工業,電気機器,スタンダード,6797.T
6798,ＳＭＫ,電気機器,プライム,6798.T
6800,ヨコオ,電気機器,プライム,6800.T
6803,ティアック,電気機器,スタンダード,6803.T
6804,ホシデン,電気機器,プライム,6804.T
6806,ヒロセ電機,電気機器,プライム,6806.T
6807,日本航空電子工業,電気機器,プライム,6807.T
6809,ＴＯＡ,電気機器,プライム,6809.T
6810,マクセル,電気機器,プライム,6810.T
6814,古野電気,電気機器,プライム,6814.T
6817,スミダコーポレーション,電気機器,プライム,6817.T
6819,伊豆シャボテンリゾート,サービス業,スタンダード,6819.T
6820,アイコム,電気機器,プライム,6820.T
6822,大井電気,電気機器,スタンダード,6822.T
6823,リオン,電気機器,プライム,6823.T
6824,新コスモス電機,電気機器,スタンダード,6824.T
6832,アオイ電子,電気機器,スタンダード,6832.T
6834,精工技研,電気機器,スタンダード,6834.T
6835,アライドテレシスホールディングス,電気機器,スタンダード,6835.T
6836,ぷらっとホーム,電気機器,スタンダード,6836.T
6837,京写,電気機器,スタンダード,6837.T
6838,多摩川ホールディングス,電気機器,スタンダード,6838.T
6840,ＡＫＩＢＡホールディングス,電気機器,スタンダード,6840.T
6841,横河電機,電気機器,プライム,6841.T
6844,新電元工業,電気機器,プライム,6844.T
6845,アズビル,電気機器,プライム,6845.T
6848,東亜ディーケーケー,電気機器,スタンダード,6848.T
6849,日本光電工業,電気機器,プライム,6849.T
6850,チノー,電気機器,プライム,6850.T
6853,共和電業,電気機器,スタンダード,6853.T
6855,日本電子材料,電気機器,スタンダード,6855.T
6856,堀場製作所,電気機器,プライム,6856.T
6857,アドバンテスト,電気機器,プライム,6857.T
6858,小野測器,電気機器,スタンダード,6858.T
6859,エスペック,電気機器,プライム,6859.T
6861,キーエンス,電気機器,プライム,6861.T
6862,ミナトホールディングス,電気機器,スタンダード,6862.T
6863,ニレコ,電気機器,スタンダード,6863.T
6864,エヌエフホールディングス,電気機器,スタンダード,6864.T
6866,日置電機,電気機器,プライム,6866.T
6867,リーダー電子,電気機器,スタンダード,6867.T
6869,シスメックス,電気機器,プライム,6869.T
6870,日本フェンオール,電気機器,スタンダード,6870.T
6871,日本マイクロニクス,電気機器,プライム,6871.T
6874,協立電機,電気機器,スタンダード,6874.T
6875,メガチップス,電気機器,プライム,6875.T
6877,ＯＢＡＲＡ　ＧＲＯＵＰ,電気機器,スタンダード,6877.T
6882,三社電機製作所,電気機器,スタンダード,6882.T
6888,アクモス,情報・通信業,スタンダード,6888.T
6890,フェローテック,電気機器,スタンダード,6890.T
6894,パルステック工業,電気機器,スタンダード,6894.T
6897,ツインバード,電気機器,スタンダード,6897.T
6898,トミタ電機,電気機器,スタンダード,6898.T
6899,ＡＳＴＩ,電気機器,スタンダード,6899.T
6902,デンソー,輸送用機器,プライム,6902.T
6904,原田工業,電気機器,スタンダード,6904.T
6905,コーセル,電気機器,プライム,6905.T
6907,ジオマテック,電気機器,スタンダード,6907.T
6908,イリソ電子工業,電気機器,プライム,6908.T
6912,菊水ホールディングス,電気機器,スタンダード,6912.T
6914,オプテックスグループ,電気機器,プライム,6914.T
6915,千代田インテグレ,電気機器,スタンダード,6915.T
6918,アバールデータ,電気機器,スタンダード,6918.T
6919,ケル,電気機器,スタンダード,6919.T
6920,レーザーテック,電気機器,プライム,6920.T
6923,スタンレー電気,電気機器,プライム,6923.T
6925,ウシオ電機,電気機器,プライム,6925.T
6926,岡谷電機産業,電気機器,スタンダード,6926.T
6927,ヘリオス　テクノ　ホールディング,電気機器,スタンダード,6927.T
6928,エノモト,電気機器,スタンダード,6928.T
6929,日本セラミック,電気機器,プライム,6929.T
6932,遠藤照明,電気機器,スタンダード,6932.T
6941,山一電機,電気機器,プライム,6941.T
6942,ソフィアホールディングス,情報・通信業,スタンダード,6942.T
6943,ＮＫＫスイッチズ,電気機器,スタンダード,6943.T
6946,日本アビオニクス,電気機器,スタンダード,6946.T
6947,図研,電気機器,プライム,6947.T
6951,日本電子,電気機器,プライム,6951.T
6952,カシオ計算機,電気機器,プライム,6952.T
6954,ファナック,電気機器,プライム,6954.T
6955,ＦＤＫ,電気機器,スタンダード,6955.T
6958,日本シイエムケイ,電気機器,プライム,6958.T
6960,フクダ電子,電気機器,スタンダード,6960.T
6961,エンプラス,電気機器,プライム,6961.T
6962,大真空,電気機器,プライム,6962.T
6963,ローム,電気機器,プライム,6963.T
6964,サンコー,電気機器,スタンダード,6964.T
6965,浜松ホトニクス,電気機器,プライム,6965.T
6966,三井ハイテック,電気機器,プライム,6966.T
6969,松尾電機,電気機器,スタンダード,6969.T
6971,京セラ,電気機器,プライム,6971.T
6976,太陽誘電,電気機器,プライム,6976.T
6977,日本抵抗器製作所,電気機器,スタンダード,6977.T
6981,村田製作所,電気機器,プライム,6981.T
6982,リード,輸送用機器,スタンダード,6982.T
6986,双葉電子工業,電気機器,プライム,6986.T
6988,日東電工,化学,プライム,6988.T
6989,北陸電気工業,電気機器,スタンダード,6989.T
6993,大黒屋ホールディングス,小売業,スタンダード,6993.T
6994,指月電機製作所,電気機器,スタンダード,6994.T
6995,東海理化電機製作所,輸送用機器,プライム,6995.T
6996,ニチコン,電気機器,プライム,6996.T
6997,日本ケミコン,電気機器,プライム,6997.T
